回答日時,受付番号,回答ユーザ,第８回:キーワード①,第８回:キーワード②,第８回:キーワード③,第８回:キーワード④,第８回:キーワード⑤
2022/11/9 11:27,376,22021286,学生時代は色々なアルバイトをして、自分の適正に気づくことが大切だという事,0から1の仕事を立ち上げるような大変な仕事でも楽しそうにやり、実績を上げることが大切だという事,仕事を任されるためには実績をあげ、人から信頼されることが大切だという事,就いた仕事についてあまりどの様な会社か知らなくても、積極的に職場の人に聞き、自分なりに大事なことを理解することが大切だという事,今、何か打ち込めることを見つけ、それについて全力でやるという事
2022/11/9 11:26,375,24021104,任されている＝信頼されていると思って頑張る、期待に応える。,０から仕事を始めるときにほかの企業と差別化のためにブランディングに力を入れる。事業を作るのはなかなか難しい、ローカライズも一つの手。,どういう目的で仕事をしているのかという企業の思いを汲みながら自分が何をできるかを考える。,転職しても、過去の人とのつながりや経験が生きてくる。,ブランドとしてやりたいことと、ニーズにこたえることのバランスをうまくとる。それによってブームではなく文化になる。
2022/11/9 11:18,374,34020091,人生はすごろくである,感じる力を鍛える,失敗は経験である,常に目の前にあることを全力で成し遂げる,心の声を聞くことが大切
2022/11/9 11:18,373,23022479,任せられた仕事を最後までやりきることが大切で、それが次につながっていく,留学に行ったという経験が将来、海外事業などのグローバルな仕事に役に立つ,アルバイトを大学生の頃にいろいろ経験して自分にはどのような職種があっているのか探る,分からないことをそのままにせず、自ら積極的に理解しようと行動することが大事,相手のニーズに対してただただ飲み込んで答えるのではなく、自分の要求と照らし合わせて、お互いが納得できるアプローチする
2022/11/9 11:13,372,34020287,縦軸だけではなく横軸で追求するように考えた結果、総合政策学部で満遍なく学ぶことにした,"褒める""ことを大切にしている。「見てるよ」「すごいね」を大切に意識している""",ハワイの人たちに流れる時間帯はかなりゆっくりなので朝?夕方の進捗を写真にとり、いろんな壁にぶち当たりながら進めて行った,何か、誰か、いいことをした時に「全員の前で褒める」ことにしている,チームのメンバーの中でブランドなどの感覚.価値観を共有するようにしている(コーヒーの仕事で)
2022/11/9 11:12,371,25022394,仕事を任され続けるのは実績があるから。実績を出し続けないと仕事は任されない。,不確定な体制でも、一歩踏み出して自分がやりたいことに挑戦してみる。,学生のうちにやってみたいことにたくさん挑戦する。もし失敗したとしても、それはとてもいい経験になる。,これからの時代では、一緒に仕事をしたい、一緒に過ごしたいと思われることがより大切になってくる。,自分が何に向いているのかわからない時は、バイトなどの経験を通して自分を知ることも一つの手。
2022/11/9 11:11,370,23022521,感覚を研ぎ澄ますには学生時代の経験が必要,仕事を任せられ続けるには誠実な仕事が必要,人生はすごろく(1回休むも戻るも結局は進むことになる),失敗はどんどんやって深みにするべき,自分の感性を信じる、ダメだった時はその時
2022/11/9 11:05,369,23022302,アルバイトを通して自分の適性を知ることが出来る,仕事を任され続けるには、誠意を持って実績を出す。,失敗は経験,現地スタッフと心を通わせる,ブームから文化へ
2022/11/9 11:00,368,22021109,失敗は自分に深みを出すための学びを得る機会と捉え、積極的に行動すること,頭で考えたことは鈍るため、心の声を聞いて物事を進行させること,学生時代の人との繋がりは社会に出てからも活かされる財産であること,文化や感覚の違いを互いに尊重しながら共有し、目標に向かう姿勢を持つこと,ロジカルではない「感じる力」を身につけることの重要性
2022/11/9 10:59,367,22021248,学んだことは今の生活にもつながっている,どんな人と働くか,アルバイトを通じて自己分析,英語力が必要不可欠,失敗は経験、どんどんチャレンジ
2022/11/9 10:21,365,22020301,自分の適性を理解する。,仕事をする上で誰と働くかということが重要である。,一度決めたことは最後までやり通す。,不確定な状況への耐性をつける。,失敗しても良いので、挑戦を続けることが大切。
2022/11/9 10:11,364,23020543,好き嫌いをロジック化,ブームから文化へ,失敗から深みがうまれる,やると決めたらやる,経験の繋がり
2022/11/9 10:05,363,38022043,失敗で学んだことの方が深みがあって良い,自分で開拓していくしかないから、レベルアップできる,信頼されないと、仕事を任され続けてもらえることはない,空間や環境でどう感じるかを共感することは、他文化を理解するために重要になる,人間関係についての感性を研ぎ澄ますには、経験を磨くと良い
2022/11/9 9:53,362,26021609,店のコンセプト作り　CEO,興味のあるものから仕事を選ぶ,自分の性に合うものをまず探す。,秘書の経験から会社づくりの大変さを知る。,みんなの理解を得るための努力
2022/11/9 9:44,361,24022026,人生はすごろく,失敗はたくさんするべき,心の声を聞く,大学生のうちに色んなことを経験する,過去の出来事が今に生かされている
2022/11/9 9:31,360,37021675,0から1を作る大変さ,仕事に誠心誠意向き合い実績をあげる,自分なりに理解して自分の足で動く,ブームで終わらず文化にしていく,常に前にあることをしっかり成し遂げていく
2022/11/9 9:27,359,23022291,フィードバックが大切であること,怒るよりも褒めること,ブランドとしての本質は崩さずに、でもニーズには違う形でもしっかり応えること,ブームで終わるのではなく文化にすること,自分が頑張ったと誇れるようなことを学生時代にしておくこと
2022/11/9 9:24,358,23022609,自己分析,バイトの経験,語学力,自ら新しい世界に触れる,失敗を恐れない
2022/11/9 9:22,357,24022004,任され続けることは信頼されないとできない,積極的に聞く,難しいことも自分なりに理解する,行動することが大事,常に目の前にあることを成し遂げる
2022/11/9 9:19,356,36022025,バイトから自分に向いている仕事を理解する,縦と横の視点を持つ,任されたことに対してちゃんと成果をあげる,やりがいを感じるものは何かをしる,何にでもまずはやってみると思うことが大切
2022/11/9 9:18,355,26022515,任され続けるということは誠意をもって実績を出しているということ,現地スタッフと心を通わせる大切さ,ブームを文化にする,何の仕事を任されるかは運命,与えられたもので成果を出す
2022/11/9 9:05,354,38022527,アルバイトしながら自己分析,任されるって頼られているっていうこと,失敗は経験,好きだと思うことをどんどんトライしてみる,常に目の前にあることをしっかり成し遂げていく
2022/11/9 9:02,353,24022222,信頼されないと任され続けることはない。,常に目の前にあることをしっかり成し遂げていく。,根本の考えは変えることは出来ないが一部分でも取り入れるようにし、現地の声は尊重する。,ブームにしてしまっては必ず終わりがきてしまうため，そうならないように地方の人から愛されるような文化にする。,失敗してもそれが経験として役立つことも多いため、学生時代にたくさんの経験をしておく。
2022/11/9 8:52,352,21022022,0から1を作る,いろんなところに行く,ブランドは文化を作る,打ち込めることを見つける,自分の適性に気づく
2022/11/9 8:39,351,22022036,やりながら学ぶことは刺激的で面白い,何も考えていなくても授業で学ぶキーワードが今に繋がっているかもしれない,任せられるって頼られていて信頼もされているということでその積み重ねでやって達成していく,人生はすごろくで1回休みもあっていいし3歩戻るもあっていい、振り出しに戻るもあっていい、それも含めて進んでいる,若い時にいっぱい失敗した方がいい
2022/11/9 8:29,350,22022238,やると決めたらやる,人間のつながりを大事にする,個性や感覚を共有することは大事,自分の違和感というものを感じて次は感じないような取り組みをする,人生はすごろくだと思って若いうちにたくさん経験して失敗しておくと大人になって活きてくる
2022/11/9 8:08,349,23022615,今の自分に意外と繋がっている,自分で開拓するしかない,バイトで怒られた経験があって良かった,recognitionすごく大事,空間とかで感じていることを共有する
2022/11/9 7:32,347,23021515,ブランディング,期待に応える,ロジック的な展開,人生は双六,好きなことにトライする
2022/11/9 7:26,346,39022053,新人の時に仕事を任され続けるにはその仕事に誠意を持って実績を出し、信頼される必要がある,国の違いをちゃんと聞き入れる。それがその国の人と心を通わせることとなり、その国のニーズを理解することにも繋がる。,選択した責任は自分で取ればいいからこそやりたいこと、自分に合ったものを探せばいい。,頭でっかち(頭で考えすぎる)にならず、やりたいことをやっていく。頭で考えすぎると判断が鈍る。心の声を大切に。,これからはAIがこれまで以上に仕事をやっていくことが増えるからこそ、人にしかできない、この人がいてほしいという心の声を大切にする必要がある。自分の感性を信じる。
2022/11/9 7:12,345,37022615,将来何を目指したらいいのか分からない人はアルバイトなどでいろんな経験をすることで自分を知ることが大切,仕事を任されるというのは頼られている、信頼されているということであり、その期待に応えれることに喜びを感じることで、成果を重ねられる,他の人と意見を交流する時には、とりあえず好きか嫌いかを自分の間隔で答えて、それを深めることで自分の意見を伝えることに戸惑いを感じなくなる,自分の人間関係を深めたり感性を研ぎ澄ますためにはアルバイトなどの経験が大事,人生はすごろくのように、一回休んでもいいし、振出しに戻ってもいい、このような失敗を恐れて踏み出さないよりは失敗してもいいと思いながら踏み込むことが重要
2022/11/9 3:54,344,25021076,任されるのは頼られて信用されているから,みんなの前で褒める,常に目の前にあることをしっかりと成し遂げていく,失敗は経験,心の声を聞く
2022/11/9 3:50,343,26022600,大学生活の中でいろいろな経験をして適正を見つけることが大事,自分の性にあった仕事を選ぶことが重要,０から１にするのはとても大変だが、魅力的なことである,一歩ふみだしていろいろな経験をすることが大事,人生はすごろくのようなものだから失敗してもいい
2022/11/9 3:46,342,38021544,学生時代にいろんなことを経験しながら自分に合った適性を見つけた。,人々が自分を必要としてくれるのが嬉しかった。,信頼を得るために実績を積んで任せられる人になるために努力した。,決めたらやればいいし、次に進めばいい。,失敗は経験だからやってみたほうがいい。
2022/11/9 3:17,341,25022347,感性を研ぎ澄ますためには数多くのアルバイトなどの経験をすることも大切,人生はすごろくのようなもので、立ち止まってもいいし、最初に戻ることもある,学生時代のネットワークは人生の財産になって卒業してからも繋がり続ける,心の声を聴いて自分が好きと思うことにどんどんトライする,若い時にたくさん挑戦してたくさん失敗しておく
2022/11/9 2:37,340,25022292,褒めることは大切。,とりあえず1歩踏み出してみる。,失敗は経験になる。,自分の心の声を聞くこと。,好きだと思うことはトライしてみる。
2022/11/9 2:10,339,38022520,アルバイトを通して自分を知る,自分の適性を知る,信頼の積みかさね,若いうちに怒られたほうがいい,仕事に誠意を見せる
2022/11/9 1:56,338,38021401,アルバイトで自分の適正に徐々に気づいた,新人時代で何の仕事を任せられるのかは運命,信頼されないと任され続けられない,ロジックで理解する,ブームから文化へ
2022/11/9 1:38,337,31020059,苦しい環境下で、やりがいを感じろ,ブームから文化へ,上下の進退で、仕事を図るな,若いうちから、失敗を経験しておくべき,感受性を豊かに生きるべし
2022/11/9 0:58,336,26021290,コーヒーの鮮度を大切に,積極的に動くこと,信頼を得ること,コミュニケーションをしっかり取ること,色んなところに足を運ぶこと
2022/11/9 0:47,335,22021384,やると決めたらやる,人生はすごろく,失敗は経験,心の声をきく,色々なことを経験したり見たりすることは大切
2022/11/9 0:15,333,38022575,自己分析,サービス精神,失敗経験,やりがい,広報業
2022/11/9 0:13,332,22022317,今打ち込めることに打ち込む,与えられた仕事に誠意を持って働く,失敗を恐れず飛び込むことも大切,人生をすごろくのように考える,しっかり成果を出すことで信頼を得て、次の仕事につなげる
2022/11/9 0:11,331,25020194,誠意,挑戦心,好奇心,経験,質問力
2022/11/9 0:02,330,23022484,現地の人と心を通わせる,失敗から学ぶ,常に目の前にあることを成し遂げていく,仲間との深い関係をつくる,好きだと思うことにどんどんトライする
2022/11/8 23:56,329,26022108,ブームから文化にしていく,大変そうなことを楽しそうにしていた,今できることを見つける,打ち込めるものを見つける,成果を出さないと信頼されない
2022/11/8 23:50,328,23020140,アルバイトを通じて自己分析,他者を褒めることの重要性,ブームから文化へ,文化を育てていく上での周辺への影響,人生は双六だ
2022/11/8 23:37,327,38022585,サポート精神,０から１を,ブームから文化へ,つながり,心の声
2022/11/8 23:28,326,26022348,マルチカルチャーの方と関わる,アルバイトの経験が大切,自分自身の強みを見つける,簡単に諦めない,学生の間にたくさん経験を積む
2022/11/8 23:23,325,24021344,経験を通じて自分を知る,仕事を任せてもらうこと(信頼)の積み重ねが力になる,人生はすごろく,人との関わりが大事,失敗は経験なのでどんどん挑戦してみる
2022/11/8 23:13,324,23020312,経験から自分の適性を見出す,信頼されないと任され続けられることはない,人生はすごろく,不確定な状況に対する耐性,心の声を聞く
2022/11/8 23:08,323,26022500,アルバイトの経験から自分の適性を知る,ブームではなく文化をつくる,常に目の前にあることをしっかり成し遂げていく,失敗は経験になるから好きだと思うことをどんどん挑戦してみる,心の声を聞く
2022/11/8 23:01,322,24021485,まず多くのことを経験してやりたいことを理解する事が大切である。,0から1をつくる事が大切である。,小さな事の積み重ねがとても大事である。,自分の足でまわって積極的に聞く事が大切である。,自分を理解し、自分の感性を感じる事が大事である。
2022/11/8 22:53,320,23021085,自分の感覚を共有することが大切,敵を作らない,まずは好き嫌いを言ってみる,失敗も大切,キャリアをピラミッド的に考えることは良くない
2022/11/8 22:42,319,24022547,縦軸ではなく横軸で自分のやりたいことを見つける,大学で学んだことが今の自分に繋がるキーワードがある,ブランドはブームを作り、ブームは文化を作る,バイトを通して自分を知ることができる,チーム作り・どういう人と働くかが大切
2022/11/8 22:39,318,31022087,自分が何に向いているのかを見つける,仕事に対して誠意を持つ,積極的に聞いて教えてもらう,現地スタッフと気持ちを通わせる,ブームから文化にしていく
2022/11/8 22:29,317,24022309,人生はすごろくで、休みもあれば、ふりだしもある。,ピラミッド型の人生は上が下を気にしてしまう,選択した責任は自分で取ればいい。決めたらやるし、また次に行く。,海外に興味があるからたくさんバイトしてお金を貯めて海外に行っていた。,頑張ったことをたくさん言えると良い
2022/11/8 22:24,316,24022338,いろんな経験・アルバイトを通して自分を知る,その仕事に対して誠意をもって実績を出さないと、信頼されないと、任され続けることはない,考えても分からないし自分でやるしかないので、やるって決めたらやる,あまり頭でっかちにならずに、好きだと思うことをまずどんどんトライしてみる,心の声を聴くのは結構大事
2022/11/8 22:22,315,22021644,ピラミッド的な進歩ではなく、前に進む進歩を考えること,失敗を恐れず、好きなことや決めたことはどんどん挑戦してみること,人と深い関係性を築いていくこと,自分の心の声に耳を傾けること,感じる力を鍛えること
2022/11/8 22:11,314,23022295,任せてもらうのは頼られているということ,ブランディングしていかないといけない,人から必要とされると嬉しい,言われたら100返したい,考えてきたことに疑問をもつ
2022/11/8 22:07,313,23021481,任されるということは信頼されているということ,成果を出し続けることが大切,やると決めたらやる,人生は双六だ,ピラミッド的にキャリアを考えると悲観的になってしまう
2022/11/8 22:06,312,29022113,ブームから文化へという方針,街の文化が良い方向に変わっていくような企業,現地スタッフと心を通わせる,学生時代に自分の適性に気づくことが大切,アルバイトなど打ち込めることを見つける
2022/11/8 22:00,311,31022561,過去に取り組んだことは必ずいつか自分の強みになるということ,トレンドを常に意識して商売することが大切であること,1歩踏み出すことの大切さ,海外に行った際に現地の人たちと心を通わせることの大切さ,ブームから文化へすること
2022/11/8 21:59,310,26022516,心の声を聞くことが大事,頭で考えた判断は鈍る,感じる力など人でしか出来ないものを大切にする,ものづくりの現場を見に行く事によって感じる力を伸ばすことができる,転職を経験しても一つ一つの仕事が別々ではなく何かしら繋がっている
2022/11/8 21:57,309,29022051,仕事を任されるということはその仕事に対して誠意を持っているということ,やると決めたら最後までやり切ることが大事,わからないことは積極的に周りに聞く,ブームから文化にすることが大切,若い時にたくさん失敗をしておいた方がいい
2022/11/8 21:50,308,38022532,ブルーボトル,アルバイトで自己分析,自分の感覚を共有する,押し出しすぎない,つながりが財産
2022/11/8 21:43,307,26022162,様々なアルバイトを通じて、自分に適する仕事や役割を見つけること,その仕事に対して誠意を持って、成果を上げることで、仕事を任されるようになるということ,様々な所に行き、様々なことを体験し、時に失敗することが、これからの自分の人生に繋がる経験になるということ,これから時代、AIではなく、その人と一緒に仕事をしたいと思われる人になるべきであるということ,大学生活を楽しみながら、自分が打ち込めるものを見つけるべきであるということ
2022/11/8 21:38,306,26021238,マネジメントにおいては相手をみて褒めることが大切,国の違いを聞き入れる,ブームから文化にしていく,失敗は経験なのでどんどんトライしていく,自分の心の声をきく
2022/11/8 21:35,305,26022424,褒めることが大切,関わる人について考える,色んな経験から自分を知る,自分に対して責任を持つ,他人の価値観を知ろうとする
2022/11/8 21:29,304,26020630,人生はすごろくであるから、一回休みがあってもいいし振り出しに戻るがあってもいい,人生をピラミッドと捉えると動けなくなってしまう,縦ではなく前に進むことが大事であるから失敗すればいい,失敗から学んだことで深みが出る方がよっぽど豊かである,学生時代の仲間たちは財産である
2022/11/8 21:28,303,23021125,自分の適性に気づけるような学校生活を送る,仕事を任され続けるということは、誠意を持ち、信頼され、成果を残さなければできないこと,敵を作らない,心の声を聞く,その場その場で人のために役立とうという気持ちが次のステップにつながる
2022/11/8 21:06,302,25022390,アルバイトの経験が今に繋がっている,新人時代なんの仕事を任されるかは運命,実績を出して信頼されないと仕事は任されない,現地のスタッフと心を通わせることが大事,ブームから文化へ
2022/11/8 21:05,301,26022254,失敗することはいいこと。,常に目の前あることを成し遂げること。,学内でのネットワークを広く、深くすること。,好きなことはどんどんトライすること。,頭で考えた時の判断はにぶる。
2022/11/8 21:02,300,24022142,自分の適性,ゼロからイチ,ブームから文化へ,打ちこめること,感じるカ
2022/11/8 20:57,299,31022586,0のところから仕事を次々と任せられるのはその仕事に誠意を向けて仕事をしてるから。何も知識がなくて仮に失敗しても仕事を一つ一つ丁寧に向き合って仕事をすることが大切なのだと思った。,考えてもわからないから、やるかやらないか。それならやる。考えてもわからないときはとりあえず無我夢中でも頑張ってみて失敗してから考えることが必要だと思った。失敗するかどうかはやってみないとわからない。,自分の覚悟と、決めが必要。覚悟がないと、一つ一つの仕事と向き合えないのだと感じた。覚悟を持って仕事を行うことが必要。,いろんなところに行っていろんな人と話すことが必要なのだと思った。何もわからなくても、どうしたらいいかわからなくても足を止めずやってみることが必要なのだと感じた。,大学でのつながりが自分が大人になった時に力になるのだと感じた。大学でのつながりをおろそかにしてはいけないなと思った。少しでも多くの人と関われるようにさまざまな場所に足を踏み入れたいと感じた。
2022/11/8 20:55,298,39022009,肌で感じることのできる場所で経験する,その場の人と心を通わせる,アルバイトをすることにより自己分析をする,好きだと思うことにTryする,頭で考えた時の判断は鈍る
2022/11/8 20:54,297,25022002,今は目標がなくても、前に進むにつれて自分の適正がわかってくる。,やったことない仕事が任されても、全力でしないと、信頼が失う、逆の場合は信頼が貰える,仕事について、知らないことがあるのは当然、聞くことが大事,ブームから文化へ,今の活動やアルバイトに打ち込むことが将来の仕事にとって大事である
2022/11/8 20:44,296,24022322,自分が何に向いているのか自分のことを知ることが大事。,アルバイトなどをいろいろして様々な経験を積む。,実績や信頼をつかむために誠意を持つ。,いろんなところに行き、いろんな人と話しローカルの意見を取り入れる。,挑戦をして失敗を恐れない。
2022/11/8 20:36,295,24022588,ロジカル,信じてる世界,自分の感性を信じる,今できること,やりたい仕事の発端
2022/11/8 20:32,294,26022563,ブームから文化にしていく。,情報を得る前に一歩踏み出す。,人生はスゴロクで前に進む事が大事。,自分で選択した責任は自分でとる。,頭であれこれ考えるのではなく心の声を聞く。
2022/11/8 20:31,293,23022640,考えてもわからないから自分でやると決めたらやる,人生は双六のようなものだから後戻りしても進んでも失敗してもいい,全く初めての仕事の内容でも自分で理解して勉強していく,失敗は経験だから心の声を聞き、どんどん好きだと思うことにトライする,学生の間にアルバイトなど様々な経験をし、今打ち込めることを見つけて感性を研ぎ澄ます
2022/11/8 20:20,292,38022323,色んなアルバイトを通して、自分を知ることが出来る,留学を経験して、働いた時に生かされた,積み重ねが大切,任されたことに対して成果を出す,起業のことや知らないことについて理解し、自分で情報を仕入れる。
2022/11/8 20:19,291,24022083,やりながら学ぶその過程が面白い,バイト代を貯めて海外旅行,色んなことを選択して授業を受けた,これまでのことが繋がって今に至る,詳しくないからこそ、色んな人に聞き、理解してもらう
2022/11/8 20:09,290,29022467,様々な活動を通じることで自分の適性に気づけるようになる,経験を積むことが大切,実績を出して信頼されることが大切,横で考えて一歩を踏み出すことが大切,目標を達成することだけが大事ではない
2022/11/8 20:06,289,23022115,人生はすごろく,選択した責任を自分で取れば良い,好きだと思うことをどんどんトライしていく,心の声を聞く,失敗は経験
2022/11/8 20:05,288,22022567,学生時代に蓄積した経験や築き上げた人間関係は、将来の自分に繋がる。,何をすれば良いか分からなくても、アルバイトなどの様々な経験を通して自分を分析して知ることで、自分の適性に気付けることもある。,仕事を任されるということは頼られている・信頼されているということで、それに誠心誠意向き合い、期待に応えることで次の信頼へと繋がる。,話し合って、自分の感覚と他の人の感覚を共有することが大切。,頭で考えすぎて失敗を恐れて動けなくなってしまわずに、不確定なことにも一歩踏み出してみることが大切。
2022/11/8 20:05,287,29022164,任されるとは頼られること。,感覚や感じたことをみんなに共有することはすごく大事。,文化にするためには地元の人達をまず大事にする。,人生はすごろくみたいなものであり、縦とかではなく前に進むことが大事。,頭でっかちにならずに心の声を聞く。
2022/11/8 19:54,286,34020301,自分のやってきたこととやりたいことがマッチした,観光地化したりブームにしたりするのではなく、文化にしなければならない,アプローチをお客様に伝えて一緒に文化を育てていこうというマインド,人生はピラミッドじゃなくてすごろく,失敗しても経験になるから頭じゃなくて心の声を聞いて好きなことはどんどんトライしていく
2022/11/8 19:46,285,23022418,レコグニション、フィードバックの大切さ,信頼され、任されるには実績が必要,やると決めたらやるだけ,個々の感覚の共有,流行とブランドの消耗は表裏一体
2022/11/8 19:45,284,29021345,いろんな経験を通して自分の適性を見つける,言われたら100返したいという気持ち,自分が空間でどう感じるかを共有する,地元の人のためのお店,展開の仕方を工夫してニーズをくみ取る
2022/11/8 19:34,283,23020581,アルバイトを通じて自分の適性に気づく,仕事を任され続ける,任された仕事で結果を出し続ける,目標を決めて今、何ができるか逆算する,人のつながり
2022/11/8 19:32,282,34022131,信頼されないと頼り続けられない,人から必要とすることが仕事のやりがいになる,マネジメントにおいて褒めることが大切,自分が環境や空間をどう感じるかを共有しないといけない,文化にするには地元の人が来るようにしる
2022/11/8 19:32,281,37021469,バイトなどで自分の適性に気づくことが重要,ほぼ全ての仕事は0から1,実績を出さないと任され続けることはない,ブームから文化にしていく,今打ち込めることを見つける
2022/11/8 19:26,280,26021540,アルバイトで自分の適性を知ることもできる。,実績を出し、信頼されないと、仕事を任され続けることはない。,失敗してもいいから挑戦してみる。,外国で仕事をするには、現地の人と心を通わせることが大切。,若いうちにいろんなものを見たり、聞いたりし、経験しておく。
2022/11/8 19:16,279,24020436,マルチカルチャーでは褒めることが大切であること,アルバイトでの自己分析が大切であること,ローカルの意見をリスペクトして受け入れること,自分のやってきた信念を曲げないこと,キャリアチェンジで色々なことを経験すること
2022/11/8 19:10,278,23021203,以外と未来の自分に繋がってる,信頼の積み重ねを感じる,今できることを見つける,自分が考えたことを共有する,ブームから文化
2022/11/8 19:06,277,26021069,組織のあり方を考えて行動する,キャリアを深刻に考えすぎない,学内の活動を通じて仲間を作る,失敗は経験になるのでどんどんするべき,感じる力を身につける
2022/11/8 19:04,276,25022654,自己分析,人の期待を応える気持ち,自分の責任を考える,0から1の勇気と誠義,失敗してもいいの勇気
2022/11/8 18:43,275,22021439,人から必要とされることがやりがい,信頼されないと任せられないから、成果を出すことが大事,怒られることも経験,失敗することを恐れずに、進むべき,ブームから文化をつくる
2022/11/8 18:26,274,26020131,さまざまなアルバイトをして適正を見つける,海外へ留学し世界を知る,人生はすごろく　一回休むのも3歩戻るのもあり,失敗は解決　どんどんトライする,ロジカルではない感覚を養うためにさまざまなことを経験する
2022/11/8 18:24,273,29021337,バイトと通じて、自分は何に向いているかをだんだん発見してくる,仕事に誠意を持つ,0から1までの仕事をやり続ける,失敗を恐れず進む,ブームから文化へを大切にする
2022/11/8 18:21,272,26022390,過去の経験が今に繋がっている。,任されていることは頼られてると言うこと。,好きなことをどんどん挑戦すること。,国際交流において国の違いを聞き入れることの重要さ。,失敗から得れることは多いから失敗してもいい。
2022/11/8 18:21,271,23022229,マルチカルチャーな中で働けることに刺激をもらう,当時は何も考えてなかったけど繋がっているキーワードがある,人を支えるとかサポートするとかが性に合ってた,任されるって頼られること、信頼されることでその積み重ねが嬉しかった,頭で判断するより心の声を聞く
2022/11/8 18:19,270,24017901,ロジックで理解,ブームから文化へ,人生はすごろく,頭で考えた判断は鈍る,感じる力を耕すために色々なことを経験する
2022/11/8 18:18,269,37022452,社会,他から声がかかる,立ち上げ,サービスとして,選択できる自由性
2022/11/8 18:17,268,22022234,サークル活動はやっておけばよかった,学生の間に色々なことを経験することが重要,失敗することも必要,転職も選択のひとつ,心の声を聞く
2022/11/8 18:16,267,36022340,自分の適性,現地スタッフと心を通わせる,ブランドはブームを作る,ブームから文化へ,いろんなところへ行っていろんなものを仕入れる
2022/11/8 18:09,266,23019054,任されることは信頼されているということに繋がるから、その積み重ねが仕事をする上での喜びとなった。,仕事をする上でのやりがいは、やはり、仕事をまかされ、その期待に応えることができたときの達成感を感じるプロセスの繰り返し。顧客のサポートをする中で、顧客の夢を叶える仕事をしていると感じることができたときは、喜びを感じることができる。,マネジメントをしていく中で、国による文化の違いは強く感じた。顧客の受け取り方も異なり、何を大事にするか、トレンドを強く意識しながら仕事をする必要があった。,店舗のデザイン、ホスピタリティやプロダクトにおいて、そのすべての体験がブランドに繋がっているため、自身がその空間の中でどのように感じるかを共有することは非常に重要。,「ブームから文化へ」は、自分の中で違和感があり、文化にするためにはそれがある地にいる人々と密接にコネクションを作る必要がある。この違和感を持って以降は、本当にブランドのストーリーやコンテクストを綴ってもらえる相手とのみ仕事をするようになった。
2022/11/8 18:07,265,29022413,仕事の魅力は、マルチカルチャーの中で働けることに加え、チームマネージメントも部下によって違うため、その過程が刺激で面白いことである。,仕事の全てがほぼ、0から1、任されることが多かったが、任され続けるためには、その仕事に対して誠意を持って、そこで成果を出し続けていくことが必要である。,色々な国でマネージメントをしていて大事にしていることは、トレンドを意識して、チームと一緒に物事を前に進めていくことである。,経営者は、自分で決めなければいけないことも沢山あるが、背景には、創業者がやりたかった想いや今考えていることがあるため、ブランドとその両者をどうやってシンクロさせていくかを意識している。,失敗は経験なので、好きだと思うことをどんどんトライする方が良い、また、頭で考えた時の判断は鈍るため、心の声を聞くことも大切である。
2022/11/8 18:01,264,32022520,人から必要とされることは仕事のやりがいになる,体験がブランドにつながっている,自分がその空間や環境でどう感じるかを一緒に共有することが重要,マネジメントに対しては褒めることが大事,文化にするには、地元の人たちが来るようにしなければならない
2022/11/8 18:01,263,37022225,色々なバイトをすることで自分のやりたいことが見つかる,0から1,実績をだす、信頼されないと仕事を任せられない,積極的に聞く,ブームから文化へ
2022/11/8 17:59,262,26022377,褒めることが大切,やると決めたらやること,失敗してもいい,相手の意見もきちんと汲むこと,転職はつながり
2022/11/8 17:58,261,22021238,何か打ち込めることを見つけて、実行する,直接心を通わせコミュニケーションすることを大切に,常に目の前にあることをやる,自分の適性とは,ブームから文化へ
2022/11/8 17:54,260,26021653,学生時代、学校やアルバイト、海外旅行など様々なことを経験。秘書のバイトをすることで、自分の適性に気づいていくことが出来た。,任せられるということは頼られているという証。怒られた経験があるからこそ、それが今 に生かせる,ブルーボトルコーヒーについたが自分自身はコーヒーが好きではなかったが。しかし、色々なところに行って、現地のスタッフと話し、自ら経験を踏んでいったからこそ、大きな仕事を任される。,失敗は経験なので、好きだと感じたものはどんなことでも挑戦していく必要がる。若いときに失敗したほうが良い。,キャンパスライフを楽しみながらも、自分が最も力を入れたいものに懸命に取り組む。
2022/11/8 17:50,259,26021426,目の前にあることをしっかりやる,人間関係などつながりを大切に,好きなことはなんだもトライ,心の声をしっかり聞く,若い時に失敗をたくさん経験する
2022/11/8 17:46,258,26022311,期待に応えたい,人生はスゴロク,縦に上がるのではなく、前に進むべき,感じる力,色んな経験をする
2022/11/8 17:42,257,34022110,レコグニションを大切にする,ブームから文化にする,人生は縦で見るピラミッドではなくすごろくである,失敗は経験であり、なんでもトライすることが重要である,頭で考えると判断が鈍るため、心の声を聴く
2022/11/8 17:39,256,24021143,縦軸と横軸で物事を考える,経験で自己分析する,信頼を積み重ねていく,自分の感覚を仲間と共有する,失敗を恐れず一歩踏み出す
2022/11/8 17:35,255,26022388,アルバイトを通して自分を知る,現地にいるスタッフとコミュニケーションし、心を通わせる,チームワークを意識する,成果を出し続けることに重視する,ブームから文化への意向
2022/11/8 17:32,254,29022027,ブランドはブームを作って文化を作る,海外での経験は、積極性を鍛える,主体性と人のためにという精神が大切,大学の人たちのつながりは将来にもつながる,アルバイトやボランティアで将来の仕事の発端を見つける
