"回答日時","受付番号","回答ユーザ","第2回:キーワード①","第2回:キーワード②","第2回:キーワード③","第2回:キーワード④","第2回:キーワード⑤"
"2022/09/29 19:47","836","26020586","外の目を持って気づく","前向きな塞翁が馬","自分を磨いて、仕事を磨いて社会に貢献する","悩みすぎない、沼から脱却する方法を探してみる","嫌なことは長く続かない、自分をより良くするもの"
"2022/09/29 19:45","835","22022119","商売人としての力","暗黙知","仕事のやりがい","キャンピングキャンパス","一神教"
"2022/09/29 19:34","834","29022213","日本のプラスチック需要は1000万トン","プラスチックをむやみになくそうとすると今度は食べ物の容器に使われているため、フードロスの問題が出てくる","プラスチックは軽いために運ぶ時にエネルギーが少なく済む。","心の余裕を持てないと仕事に影響が出る","自分が忙しくなった時に周りが見えなくなるタイプなのかそうでないのかを自覚する"
"2022/09/29 19:15","833","23021212","情報発信をちゃんと受け取る","自分の状況を自覚して周りに目を向ける","くよくよし過ぎず、反省をしてすぐ立ち直る","多くの人と対話する能力を持つ","人間万事塞翁が馬"
"2022/09/29 19:11","832","23021028","机の上を綺麗に保つ","情報を自分から得ようとする","心の余裕を大切にする","相手は自分と違うということを意識する","悩んでも悩み過ぎない"
"2022/09/29 19:06","831","23022383","情報収集","自分を理解しておく","対話","諦めない心","心理が君たちを自由にする"
"2022/09/29 19:04","830","29022519","プラスチックがなかったら食品が湿気たりしてフードロスに繋がる","リサイクルでプラスチックの欠点をカバー","ポリタンクを買い物袋にリサイクル","プラスチックは軽いから運ぶ時のエネルギーが抑えられ、CO2を減らせる","1000万トンほどのプラスチックは環境配慮したものに変わっていく"
"2022/09/29 19:03","829","23022564","自分の将来に関係した情報があるかもしれないため、大学からの情報を見過ごさないこと。","自分を客観視して、自分の現状を自覚すること。","自分と異なる背景をもった人と接する上で、自分のことと相手のことを知ることが大事である。","失敗したとしても、なぜそうなったかの反省をした上で、すぐに立ち直って進むこと。","自己満足にならないように、社会のために自分自身をきたえていくこと。"
"2022/09/29 18:56","828","23021092","商社は多くの分野があるため、どんなことでも挑戦できる","どんなことがあっても、心のキャパシティーを持つことは重要","商売自体の深掘りが大事","仕事で必要なのは会話ではなく対話","前向きな塞翁が馬"
"2022/09/29 18:53","827","25022426","前向きな塞翁が馬","心の余裕をもつ","休憩をとる","発信している情報を見つける","自分と相手のことを知る"
"2022/09/29 18:49","826","25022192","挑戦できる場を探しに行く","忙しいときこそ心の余裕を持つ","物事の良し悪しを前向きに捉える","対話の大切さ","信頼される力"
"2022/09/29 18:25","825","26022250","人間万事塞翁が馬。上手く行かな過ぎても悩み過ぎない。反省はするけどあんまりくよくしない。","商社の魅力。全体を俯瞰しながら色々なアイデアを自分で、チームで出しながらそれを実現していく。","心の余裕が仕事に影響する。","たくさんの人と対話する能力を磨く。","商社で必要な姿勢は自分を知る、相手を知ること。"
"2022/09/29 18:22","824","23022026","売り手よし買い手よし世間よし","自分の宝になる情報は埋もれている","忙しいとは、心を亡くすこと","前向きな塞翁が馬","会話と対話"
"2022/09/29 18:12","823","32022509","忙しいということは心を亡くしているということ","今日からは新しい自分","人間　万事　塞翁が馬","何かを成し遂げている人は、最後まであきらめなかった人","真理はなんぢらに自由を得さすべし"
"2022/09/29 18:10","822","26022051","大学からの情報を漏らさずキャッチする","商売は社会の為にならないと続かない","忙しくなると周りが見えなくなりがちだがそれを自覚することが大切","現場を回って商売をつなぐ","反省はするがすぐ立ち直ることが大切"
"2022/09/29 18:05","821","23021588","多くの情報を見逃している可能性がある","忙しくても心のキャパシティーには余裕を持つ","忙しいとは心を無くすこと","人間関係において自分と相手のことを知ることが大事","バックグラウンドが違う人との対話する能力"
"2022/09/29 18:03","820","26022484","商社は人を育てる力がある 成長できる","周りが見えなくなった これを自覚しているか否かで変わる","やりたいことをとりあえずやってみる","自分の周りの世の中がどんな風になってもあきらめず頑張る","自分のこと相手のこと 両方を知る"
"2022/09/29 18:01","819","23022653","情報の取捨選択","自分自身が主体となって生きていく","人間として成長する","ユダヤ人が商売の礎を作った","背景の違う人と対話をするということを大切にする"
"2022/09/29 17:56","818","26021069","気分転換の重要性","最後までやり続けること","自分を変える方法を模索","一生をかけて練達をする","失敗も前向きに捉える"
"2022/09/29 17:55","817","23021462","多くの会社を吟味した後興味関心からの企業選び","心の余裕の大切さ","世界を相手にする上で自分と相手を知ることが大切","休憩、気分転換も重要","前向きな塞翁が馬"
"2022/09/29 17:40","816","23021536","情報収集意識","忙しくても心を亡くさない","対話","前向きさ","諦めない心"
"2022/09/29 17:30","815","23021027","1000万トン","SDGｓ","心の余裕","人との係わり","前向きな塞翁が馬"
"2022/09/29 17:25","814","23022467","自覚するのかしないのかが人間の智としてでてくる。","自分のこと、相手のことを知る。","仕事で必要なのは対話","新たな発見から答えが見えてくる。","心理が私たちを自由にする。"
"2022/09/29 17:16","813","26022634","塞翁が馬と思う方が大事","海外の人々を見てみると考え方が全然違う","対話をすることを今のうちに身につけることが大事","予測してないことが起きた時自分を慰める方法を見つける","良くないことに向き合えば何か新たな発見を通じて答えが見えてくることがある"
"2022/09/29 17:15","812","22020785","商社(伊藤忠商事では)教育が手厚い。","自分が成長できてると実感できるのは楽しい。","商社は自分が主体になって商売を作っていき、お客さんや社会と一緒になって考える。","気分転換の方法を持っておいた方が良い","世界を相手にする姿勢は自分と相手のことを知り対話する"
"2022/09/29 17:14","811","23022115","自分の力でやっていけることが商社の魅力の一つ","就活で180社の会社を回った","どんなに忙しくても心のキャパはある程度持っておく","現場に行くのは商売の基本の一つ","まずは自分のことを知る"
"2022/09/29 17:14","810","29021016","環境ビジネス","商社","前向きが塞翁が馬","国際交流","会話と対話"
"2022/09/29 17:12","809","38022420","大学から発信されてる情報をちゃんと確認する","忙しいと周りが見えなくなると自覚する","失敗したら反省してまた走り出すことが大切","対話は背景が違う人と話す行為","社会が求めてるのは会話より対話"
"2022/09/29 17:03","807","32021598","専門家としてのスキルをみにつける","自分を知る、相手を知る","世の中がどんな状況になったとしても対応していく","沢山の人と対話する能力を求められている","前向きな塞翁が馬　（悩みすぎない）"
"2022/09/29 17:01","806","24020831","商売の楽しさ","外国語の大切さ","商社の仕事","環境保全","楽しいと思える仕事"
"2022/09/29 16:59","805","23021199","人の気持ちに寄り添う形で社会を考える","自分に関係の無い情報の中に重要な情報が隠れている","自分が変化していくことの体感に嬉しさがある","体の余裕を無くすより心の余裕を無くす","忙しさで周りを見えなくなることに自覚するべき"
"2022/09/29 16:55","804","31022371","何事も経験することが大切","心の余裕をもつ","相手を理解する努力をする","原因を考え、前向きな姿勢で物事に取り組む","自分自身を信じ、鍛える"
"2022/09/29 16:53","803","24020466","商社はオーガナイザー的に組み立てていくことができる","全体を俯瞰しながらアイデアを出し現実化する","商社は教育、人材育成が手厚い","バイトは働くということはどういうことか","心の余裕を持つ"
"2022/09/29 16:51","802","29022330","環境問題","プラスチックゴミ削減","問題と需要を繋げる","未来を考える","新規事業立ち上げ"
"2022/09/29 16:47","801","22020923","環境ビジネス","映画制作委員会","インターン","アイデア","仕事のやりがい"
"2022/09/29 16:43","799","29022227","自分が日々成長していくことに気づくと楽しい","体の余裕より心の余裕をなくす方が仕事に影響する","関わる人が喜んでくれることがやりがい","まず自分のことを知ることが大事","商社で働くにあたって向き不向きはない"
"2022/09/29 16:30","798","31022579","今していることが時代により新しく変わり規模も大きくなりそこで稼げる","プラスチック削減は単に考えるのではなく正しい方向性で見なければならない","プラスチックがかえっていい影響も与えているところがあるので短所を変える","情報を積極的に吸収しできることを見つける","どんなに忙しくても心のキャパシティを持つ｡それがチームで連携していくことができるようになる鍵になる"
"2022/09/29 16:25","797","26020243","仕事が面白い","人生は自由","いろいろな楽しみ方がある","商社は教育が充実している","情報をキャッチする力"
"2022/09/29 16:25","796","23021398","心の余裕","商売自体の深堀","自分のことを知る","相手のことを知る","前向きな塞翁が馬"
"2022/09/29 16:23","794","38022003","忙しいと周りが見えない","外の目をもち自覚","余裕","人が好き","前向きな塞翁が馬"
"2022/09/29 16:21","793","29020015","自分と相手のことをよく知る","自由な人生を送る","前向きな塞翁が馬","情報を大学で収集する","嫌ならやめることも大切"
"2022/09/29 16:21","792","26022111","環境ビジネス","商社かコンサルか","自分が主体に","心の余裕","前向きな塞翁が馬"
"2022/09/29 16:15","791","34022259","自分に関係のない情報が書いてあるかもしれないが、将来にはそれが宝になるかもしれないというのを意識しないといけない。","忙しくなると周りが見えないかもしれないが、外を目を気付く練習をすること。","会話と対話というかんがえかたは日本人が認識しづらいが、これからこの感覚を将来のために大学で磨いた方がいい。","一瞬悩むとしても、悩みすぎないこと。自分が好きなことをやりながらリフレッシュさせ、過去のことは過去で、乗り越える。","あきらめずに、最後までやり続けること。"
"2022/09/29 16:15","790","26022426","環境ビジネス","プラスチック","社会学","自分にとって役に立つ情報を見落とさない","インターンシップ"
"2022/09/29 16:15","789","23021129","社会経験","情報収集","自分たちは見過ごしがちであるという自覚","外の目","前向きな視点"
"2022/09/29 16:14","788","29022325","どんなに忙しくても心のキャパシティを持つことが大切。","伊藤忠商事は色々なことをグローバルにしている会社。","商社は全体の商売をオーガナイザーとして組み立てていくポジション。","三国貿易はトレードのボリュームを大きく、存在感がないと成り立たない商売→信頼が必要。","Mastery for Serviceの志が根底にないと、社会に出た時に自己満足で終わったり、物事が大きくならないことになってしまう。"
"2022/09/29 16:13","787","37021641","自分のに関係ない、興味ない情報でも将来自分に役立つ可能性があるから、多く情報を手に入れることはとても意義のあることである。","自分が忙しいと思うことは心を亡くすことであり余裕がなくなるので、やる事が多く、時間がない中でも心に余裕をもち、周りに目を向けることが大切である。","社会で必要とされるのは対話であり、たくさんの人と対話する能力を身につけることにより、協力し合って仕事をする能力も向上させることが出来る。","予定してないこと、予測できないことは将来たくさん起こるが、悩みすぎず、落ち込んでいる状況から立ち上がる方法を考え、実行し、心を切り替えることが大切。","前向きな塞翁が馬という考えをもつことで物事に取り組む気持ちをプラスにすることは大切。"
"2022/09/29 16:12","786","34022002","私たちは大事な情報を見落としがち。","周りを見る、外の目にもしっかり気をつける。","対話のスキルを大学中に身につける。","自分の回復方法を理解しておく。","最後まで諦めない、やり遂げる。"
"2022/09/29 16:12","785","34022130","ちゃんと情報を集めること","自覚すること","対話のスキルを身につけること","自分の回復方法を作ること","最後まであきらめないこと"
"2022/09/29 16:08","784","24022361","多くの情報があって見過ごしがちだが、その中には自分の将来宝になる情報が埋もれている","自分は忙しいと周りが見えなくなると自覚しておく","社会が求めているのはたくさんの人と対話する力","予測できないことに対して自分を回復できる方法を考える","何かを成し遂げてる人は最後まで諦めずやり続けた人"
"2022/09/29 16:08","783","26022214","前向きに物事を捉える","人と対話する","今の自分に満足しない","好きを大切にする","学びを止めない"
"2022/09/29 16:07","782","23020394","忙しくなると周りが見えなくなる","自覚することが大事","客観的に見ることの大切さ","「忙しい」＝心を無くす","前向きな塞翁が馬"
"2022/09/29 16:07","781","29022051","外からの目を持つことが大切","仕事で必要とされるのは会話より対話","悩んだ時の解決方法を見つける","向き合い続けることが大事","成功している人は最後まで諦めてない人"
"2022/09/29 16:05","779","26022090","ファイナンスと英語","社会のためになるもので儲かる","心理が私たちを自由にする","仕事で必要なのは対話","奉仕のための伝達"
"2022/09/29 16:04","778","23021018","人生は自由、とりあえずやってみる","アルバイトでの知識は将来役に立たないかもしれないが、社会経験になったり世の中を知れたりする","どんなに忙しくても心のキャパシティ（余裕）が必要","前向きな塞翁が馬(くよくよせずに立ち上がる（リセット）する)","良いことは楽しむ。嫌なことは長く続かない、自分の成長につながるかもしれない。本当に嫌なものは取り除けばいい。"
"2022/09/29 16:03","777","31022608","忙しくなってきたときに外の目を持つことが大切","自覚するかしないかで差が出る","忙しいと思い込まない","好きなほうを選ぶ","仕事では対話が必要"
"2022/09/29 16:00","776","34021124","心の余裕を持つべき","相手と自分のことをきちんと理解する","人生において、何がよくて何が悪いのか、後になってみないとわからない","予測できないことのために、リセットする力を持つべき","嫌い、興味のないことは長続きしない"
"2022/09/29 15:56","775","26020209","モチベーションを上げる","長所を選ぶ","飛び級制度","気分転換","会話と対話(conversation dialog）"
"2022/09/29 15:54","774","24021513","人間万事塞翁が馬","重要ではないと思っている情報の中に人生に影響を与えるような情報が混ざっているかもしれない","自分から積極的に行動する","善意は役に立たない、仕組みに答えがある","自分と相手の考え方の違いを受け入れ、互いにとってメリットになることを模索する"
"2022/09/29 15:53","773","24021829","商社はオーガナイザーのように様々なことを組み立てていく","環境系の商売は横断的に行うことが大事","貿易実務　ものの受け渡し行う業務があり、忙しかった","商社は忙しいが、自分の成長を感じることができる","心の余裕がなくなると言葉のニュアンスが強くなり仕事が回らなくなる"
"2022/09/29 15:52","772","23021099","やると決めたことは楽しむ","法律は決断の連続","第三者の目線で見る","来た波には乗る","相手と同じ感覚を持ち信頼を得る"
"2022/09/29 15:50","771","26022682","大学からの情報配信をキャッチする","埋もれた情報を選別する","自分の状態を客観視する","忙しい、は心を無くすこと","相手だけでなく自分を知ろうとする"
"2022/09/29 15:45","770","26022542","プラスチックの国内需要1000万トン","社会に出ると対話が必要","人間万事塞翁が馬","商売は社会のためにならないと続かない","スノーピーク"
"2022/09/29 15:38","769","26022379","周りを見れているか　外の目にもっと気づく","お互いにとって何がいいのかを一緒になって考える","同じような人が偏ると危険","反省してすぐ立ち上がって走る","奉仕のための練達"
"2022/09/29 15:37","768","26022460","自分は本当に何が好きなのか","ファイナンスの知識を学ぶ","前向きな姿勢","自分の魅力を磨く","環境に優しいビジネス"
"2022/09/29 15:35","767","24022420","正しく物事を見極めること","様々な情報に気を配ること","心と心の交流","自分と相手を知ること","前向きな塞翁が馬"
"2022/09/29 15:34","766","23022407","大学からの情報を収集することが大事","心の余裕を持つことが仕事にも影響を与える","人と交流するときの姿勢として自分のことを知ることと相手のことを知る","反省をした上で前向きな姿勢が大事","背景が違う人と対話することが仕事で必要であり、大学生時代から身につけて行くべき"
"2022/09/29 15:32","765","23021356","決めたら楽しむ","法律は決定の立て続け","波には乗っかる","第三者の立場で見る","相手と同じ感覚になり信頼を持つ"
"2022/09/29 15:29","764","26022306","情報をしっかりとキャッチすることの大切さ","できるだけの会社に行き、自分に合うか見極める","仕事では、会話より対話を必要とされる","悩みすぎないことが大切","今日から｢新しい自分」と気持ちをリセットする"
"2022/09/29 15:14","763","23022525","環境ビジネス","自分にとって何がワクワクするか","心のキャパシティー","心と心の交流","まずは自分を知ってから相手のことを知る"
"2022/09/29 15:13","762","39022053","周りに配慮したりするためにも心の余裕を持つことは大切である。","自分と相手は違うということを理解しておくべき","失敗してもクヨクヨし続けるのは良くない。","反省して次に進もうという切り替えが大切","仕事をする上で大切なのは自分と背景の違う人と話す対話である。"
"2022/09/29 15:12","761","32021138","情報は自分で掴む","どんなに忙しくても心の余裕・キャパシティを持つことが大事","心と心の交流が大切","前向きな塞翁が馬","社会のために動くには、商売として仕組みとしてでないと続かない"
"2022/09/29 15:08","760","29022443","どの情報が自分にとって重要かを判断し、見過ごさないようにする","忙しくなって自分が周りを見ることができなくなっていることを自覚できるようにする","海外とかかわることで日本人がどれだけ世界で少数派かがわかる、特に宗教に関する価値観の違いを学ぶために留学するのがおすすめ","社会に出て必要になるのは、会話ではなく、背景の違う人たちと話すこと、対話である","人間万事前向きに塞翁が馬、ずっとあきらめずに前向きに向き合て散れば結果的に良いことが起こる"
"2022/09/29 15:07","759","22022565","忙しくても心のキャパシティを持っておく","人との関わりがモチベーション","反省はちゃんとしてすぐ立ち上がって走っていく","仕事で必要とされるのは対話","奉仕を意識しながら自分を鍛える"
"2022/09/29 15:03","758","23021527","商社に向き不向きはない","休憩は大事","いろいろな事を精一杯楽しむ","嫌なことは長く続かない","嫌だったらやめてもいい"
"2022/09/29 15:02","757","31020034","情報を集める力","色々な領域に興味・関心をもつ","自覚するか否か　客観的視点をもつ","会話と対話の違い","悩み過ぎない　予測出来ない事が起きた時の対処法を考える　人間万事塞翁が馬をポジティブに"
"2022/09/29 15:01","756","31020059","心のゆとりを持つ","行動力","商売による持続的な社会貢献","環境に身を置く","チャレンジ"
"2022/09/29 14:59","755","23022608","大学からの情報を見る","忙しくとも心の余裕を持つ","前向きな塞翁が馬","いいことを精一杯楽しむ","いやなことは自分の力になると前向きにとらえる"
"2022/09/29 14:58","754","23021374","情報の収集力","積極的な行動力","心の余裕を持つ","客観的に物事を見る","自分を知る"
"2022/09/29 14:58","753","24022226","日常生活にあるたくさんの情報から宝になるような情報を見つけ出す","忙しくても仕事を楽しむことが大切","自分のことと相手のことを知りその上でお互いのことを考えるのが大切","背景が違う人と話す対話に慣れておくことが大切","嫌なことも長くは続かないし前向きに取り組むことが大切"
"2022/09/29 14:57","752","29021476","新しい商売を作るのが環境ビジネスだ","大学で何かの専門知識をつける","商社の教育は手厚いので人を育てる力も持っている","忙しい時こそ心の余裕をしっかり持つべきである","やりがいを感じる瞬間は関わっている人が喜んでいる時だ"
"2022/09/29 14:56","751","26022480","どんな形であても自分の力で、三方良しを状態を作っていくのが商社のいいところ。","心に余裕がないと周りが見えなくなるので、心に余裕を持っておくことは、チームで仕事を行う上で大切。","国際的に働く上で大切な姿勢は、自分と相手をよく理解したうえで、ともにアイデアを生み出していく姿勢。","前向きな塞翁が馬。今は不幸な状況でも、その先に大きな幸せがあるかもしれないからポジティブに前へ進んでいく。","ひと時の儲けではなく、仕組みとして設けるということは社会に貢献できているということであり、それが目指すべき状態。"
"2022/09/29 14:54","750","29021213","情報をキャッチする","私たちは見過ごしがち","心に余裕をもつ","色んな人とたくさん会話する","留学をしてみるべに"
"2022/09/29 14:53","749","25022537","バイトを通して、社会人としてのあり方や、働くということを学ぶ","心の余裕、外の目を持つ","自分のことも相手のことも知る","人間万事塞翁が馬なので、嫌なことがあっても前向きに考えて、悩みすぎない","商売は社会のためにならないと続かない"
"2022/09/29 14:52","748","24022767","大学からの沢山の情報の中に、将来の宝となるものがあるかもしれない。","就職活動の時に何百社と調べて自分と合う会社を選ぶ。","忙しくて周りが見えなくなるのを自覚するのかしないのかは人間性の差。","「忙しい」というのは心が亡くなると書くから、忙しいと言わないようにする。","対話とは背景が違う人と意見を交わすこと。"
"2022/09/29 14:50","747","26020612","沢山の企業を見て周り自分に向いているものを探した。","同業110人の名前は全て分かる。","どんなに忙しかったとしても、心に余裕を持つ。","自分と相手のことをよく知る事が大事。","反省をし、すぐ立ち上がって走っていく。"
"2022/09/29 14:45","746","23022051","情報発信","自覚","対話","会話","やり続ける"
"2022/09/29 14:43","745","23022609","大学からの情報","現地に赴く(就活、海外)","対話","人との関係","悩みすぎない"
"2022/09/29 14:37","744","34021100","積極的に情報をキャッチする","自分の忙しさを自覚する","前向きな塞翁が馬","自分と相手をよく知る","対話する能力を磨く"
"2022/09/29 14:33","743","24022824","経験","留学","新しい挑戦","出会い","環境"
"2022/09/29 14:32","742","22021286","大学からの情報を興味があってもなくてもチェックすることでその中に自分にとってプラスな情報を発見できる事","自分が忙しいときに周りに目が行かなくなることはあるがそのことを自分自身で自覚できているかという事","海外で仕事することで日本人がいかに少数派かが分かり、多くのことを学ぶことができるという事","前向きな塞翁が馬という言葉で失敗してもあまりくよくよせず、失敗のおかげで今の自分があると考える事","何かを成し遂げるためには諦めてはダメで、向き合ってやり続ければいつか成功するという事"
"2022/09/29 14:24","741","34022129","商売を作っていくのが商人であり、どんな形でもいいそれを自分の力でやっていけるのが商社のいいところである。","できるだけ情報を得ることが大切である。大学では多くの情報が飛び交うため、学生は見過ごしがちとなる。ネットも実際の掲示板もできるだけ多くの情報を得る。","チームで連携して仕事をするには、どんなに忙しくても心の余裕も持つことが大切である。少しの言い方が相手に与える印象を変えて仕事の効率化につながる。","商売において大切なのは、自分のことを知り、相手のことを知ること。お互いにとって何が良いのかを一緒に考えてビジネスを作っていく。","会話と対話は違う。会話は自分と同じような環境、世代の人と言葉を交わすことで、対話は背景が違う人と言葉を交わす行為で社会で必要なのは対話である。今会話が苦手だとしても、社会に出る上でこの考え方も持っているべきである。"
"2022/09/29 14:24","740","31022522","必要な情報をキャッチする力","できるだけ多くの会社を見て、自分に合う会社をみつける。","どれだけ忙しくても心のキャパシティを持って、周りに目を向ける。","仕事で必要なのは会話ではなく対話と信頼関係。","悩みすぎるのではなく、抜け出す方法を考える。"
"2022/09/29 14:24","739","23021451","リサイクル事業","SDGS","飛び級制度","前向きな塞翁が馬","諦めない"
"2022/09/29 14:06","738","23021604","大学からの情報をきちんとキャッチする","自覚するのかしていないのかが大事","外の目を持って気づく","仕事においては違う背景を持った人との対話が必要である","前向きな塞翁が馬"
"2022/09/29 14:06","737","25022516","バイトの経験が社会人になった今活きている","大学生活は勉強だけではなく、楽しむところは楽しんで充実させている","大学からの情報発信をしっかりキャッチする","商社に入ってから必死に英語を勉強した","就活の時何百社という会社を下調べした"
"2022/09/29 14:04","736","23021577","将来にとって宝になるような情報が埋もれている","自分達は見逃しがち","日本人は少数派","会話と対話","最後まで諦めない人"
"2022/09/29 14:03","735","31019007","商社の面白さは、全体を俯瞰しながら周りとアイデアを出し合ってカタチにしていく事","仕事には心の余裕が必要不可欠である。","商売において自分の事と相手の事を正しく理解した上で、お互いにとって何が最適かを一緒に考える事が重要。","前向きな塞翁が馬。原因を知り、前に進んでいく姿勢が大事。","辛い、しんどい事は長くは続かない。それらは自分の「味」を美味しくするものである。"
"2022/09/29 14:03","734","25022011","将来身になるであろう大学の情報をもっと知ることが大事","就職においていろんな会社をたくさん見て比較することが大事","体の余裕を無くすより心の余裕がなくなると仕事に影響してしまうこと","心の余裕をしっかり持ってチームと関わることが大事","忙しくなると周りを見ることができなくなることもあるからこそあえて忙しいと思わないようにして心の余裕を作る"
"2022/09/29 13:58","733","25022319","ファイナンスの知識はこれからの商社の中で重要になってくる","前向きな塞翁が馬","海外で仕事すると日本人がいかに少数派か考えさせられる。","マスタリーフォーサービスは一生の学び、これがないと物事が大きくならない。","嫌なことが起こっても長くは続かない、その時は自分の味をおいしくするものだと前向きに捉える。"
"2022/09/29 13:46","732","24022821","相手の背景を知り、対話する","信頼関係を築く","Mastery for Service ","社会のための商売","真理はなんぢらに自由と得さすべし"
"2022/09/29 13:41","731","26022201","新しく迎えるSDGSの考え方","環境にやさしいビジネス","飛び級制度を活用","ファイナンスの知識を学ぶ","自分の魅力を磨く"
"2022/09/29 13:41","730","29022329","多くの人と関われるのが魅力","物事は何が良くて何が悪いか分からない","忙しいは心を無くす","会話と対話","嫌な事は続かない"
"2022/09/29 13:37","729","24022449","前向きな塞翁が馬","心の余裕を持って仕事に向かうことで周りとの連携が上手く回る","マイナスの出来事があった時の回復方法を知っておく必要がある","商売は社会のためにならないと続かない","学校の情報に対してアンテナを張っておくことの重要性"
"2022/09/29 13:36","728","22021279","情報を見過ごさない","自覚する","対話","前向きな塞翁が馬","最後まで諦めない"
"2022/09/29 13:31","727","26022326","外の目を持つことが大事","こころの余裕をもつ","儲けることも社会のためにならないと一時的になる","社会では会話ではなく対話が重要","人間万事塞翁が馬の精神を持つ"
"2022/09/29 13:30","726","24021815","周りに目向けることの大切さ","ニーズに対して客観視することの大切さ","国外でビジネスをすることによって知性が広がる。","試行錯誤し模索し続ける中で新たな発見がある。","ビジネスの幅を広げることは難しい"
"2022/09/29 13:26","725","25022587","自分で発信したら任せてもらえる","人として成長したい","環境整備されたものを新しくトレードする","様々な領域での役割分担","狭いけど深い知識を身につけて次のステップに進める"
"2022/09/29 13:26","724","26020334","飛び級制度を見つけたように大学が発信する情報はこまめに確認したほうが良いことがあること。","多くの企業の説明会やインターンなどのイベントに参加することで自分のやりたい仕事に巡り合える可能性が増えるということ。","言葉遣いなど小さなことにも影響を及ぼすため、どんなに忙しくても心の余裕を持っておく必要がある。(忙しいということは心をなくしている)","商社のようなあらゆる世界の人たちと商売をする上では自分と相手のバックグラウンドの違いを理解しようとすることが大切である。","前向きな塞翁が馬　反省は大切だがすぐ次に行くことが大事。"
"2022/09/29 13:22","723","24021190","商社だといろんなことを見ながら全体の商売を組み立てていくポジションが多い","今までとは違う新しい商売を作るのが環境ビジネス","自分が主体になって商売を作っていく","社会経験や世の中の事を知っていくという意味でバイトは良い","相手のことをよく見る"
"2022/09/29 13:15","722","26022206","環境に優しいビジネス","自分の魅力を磨く","ファイナンスの知識を学ぶ","自分は本当に何が好きなのか","前向きな姿勢"
"2022/09/29 13:09","721","22022392","SDGs","マネタイズ","心の余裕を持つ","自分自身を理解する","人間万事塞翁が馬"
"2022/09/29 13:07","720","25020251","興味のない情報の中にも自分にとっての将来に宝になる情報が埋もれている。","どんなに忙しくても、心のキャパシティを持ってないとダメ。","相手に対する思いやり。","反省はして、すぐに立ち上がる、それが良いことに繋がる。","社会が求めている力は、たくさんの人と対話すること。"
"2022/09/29 13:07","719","23021254","全体感を見て考える","情報をキャッチする","直感を大切にする","忙しくても心に余裕を持つ","ちゃんと反省をしてすぐ立ち上がる"
"2022/09/29 12:53","718","23021272","心に余裕を持つ","人との関わり","自分と相手のことを知る","前向きな塞翁が馬","まずは楽しむ"
"2022/09/29 12:49","717","37021402","心の余裕がないと仕事に影響する","チームの連携が大切","相手の人や周りのことをみる","関わる人が喜んでくれるのがモチベーション","前向きな塞翁が馬"
"2022/09/29 12:45","716","24020208","全体の中で使うべき、使わなくて良いところを選択する","商社は全体を俯瞰しながらアイデアを現実化していく事ができる","意識して見過ごしがちな情報発信をキャッチ","心の余裕を持つことが大切","くよくよせず、前向きな塞翁が馬の精神で進む"
"2022/09/29 12:42","715","31022359","常に周りの情報をキャッチする体制を取る","決断時には惜しみないリサーチをする","心の余裕を持つことでチームプレイがうまく回る","自分と相手について知る","前向きな塞翁が馬"
"2022/09/29 12:37","714","23021391","商社は人を育てることについて力が入っている","忙しいはやめる","人生は自由","何かを成し遂げる人は最後までやり続けた人","全てを前向きに捉える"
"2022/09/29 12:36","713","26022344","どんなに忙しても心のキャパシティーを持つ","現場に行くことが商売の基本","自分を知って相手のこと知ることが大切","前向きな塞翁が馬","自分を磨いて仕事を磨いてそれ自体が社会にとっていいことになる"
"2022/09/29 12:36","712","24021510","大学からの情報をしっかり受け取る","忙しくなっても心に余裕をもつ","対話のスキルをしっかり磨く","前向きな姿勢","人間万事塞翁が馬"
"2022/09/29 12:35","711","23022389","環境ビジネス","掲示板をよく見る","心の余裕","三国貿易","前向きな塞翁が馬"
"2022/09/29 12:32","710","22022072","自分の宝となり得る情報","周りが見えていないことを自覚","対話する能力","前向きな塞翁が馬","社会のための商売"
"2022/09/29 12:31","709","26022617","情報の収集で選択の幅を広げられる","どんなに忙しくても心の余裕を持つ","失敗してもくよくよせず、反省してすぐに立ち上がる","仕事上では会話ではなく対話が大切","悩んで沼にはまった時は自分の回復の方法を考えてみる"
"2022/09/29 12:27","708","22022416","お客さんに喜んでもらい、社会にも役立たせていくのが商人","自分が変化していくと感じるのが楽しい","どんなに忙しくても心の余裕を持つべき","人との関わりモチベーションを感じる","くよくよしすぎず、前に進む"
"2022/09/29 12:26","707","38022321","1つだけやるというよりは、全体を俯瞰して考えてやる","社会で得た専門知識はその後、ビジネスに変える道もある","相手の心のキャパシティーを考えて伝える","善意は役に立たない、仕組みに答えがある","いいことも悪いことも自分にとってはプラスになるが、本当にいやだったらやめてもいい"
"2022/09/29 12:25","706","23021304","情報発信をうまくキャッチすること。","忙しいと周りに目が向かなくなることを自覚する。","忙しいと言葉にする人は心を無くしていることと同じ。","海外で仕事をすると、日本人は少数派だとわかる。","仕事で必要なのは「対話」、「対話」と「会話」は違うもの。"
"2022/09/29 12:25","705","24022704","環境ビジネス","英語","前向きな塞翁が馬","商売","ファイナンス"
"2022/09/29 12:18","704","23022129","商社はいろんな領域で考えることができる","私たちは情報を見過ごしがち","日本人は少数派","まず自分を知ること","何事も前向きに考えることが大切"
